,Time,lhl,lhm,lvl,lrf,lgl,lgm,lta,ShankSagittal
0,0.06945004314184189,2.5749209612513733,11.444093161117216,2.4318697967374083,4.005432606391025,-7.152558225698259,-31.042102699530446,-4.577637264446886,0.03685706775917029
1,0.06995004415512085,2.7179721257653386,11.587144325631181,2.4318697967374083,4.14848377090499,-7.43866055472619,-30.899051535016483,-4.577637264446886,0.03649856645754676
2,0.07045004516839981,2.5749209612513733,11.587144325631181,2.5749209612513733,4.005432606391025,-7.581711719240155,-30.899051535016483,-4.577637264446886,0.036140065155923225
3,0.07095004618167877,2.5749209612513733,11.587144325631181,2.5749209612513733,4.005432606391025,-7.43866055472619,-30.899051535016483,-4.434586099932921,0.035781563854299696
4,0.07145004719495773,2.4318697967374083,11.587144325631181,2.5749209612513733,4.005432606391025,-7.295609390212225,-30.899051535016483,-4.434586099932921,0.03542306255267616
5,0.0719500407576561,2.4318697967374083,11.730195490145146,2.5749209612513733,4.14848377090499,-7.152558225698259,-30.899051535016483,-4.434586099932921,0.03506456659312748
6,0.07245004177093506,2.288818632223443,11.730195490145146,2.7179721257653386,4.005432606391025,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.034706065291503954
7,0.07295004278421402,2.288818632223443,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.034347563989880425
8,0.07345004379749298,2.4318697967374083,11.730195490145146,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.185153864044413,-4.434586099932921,0.03398906268825689
9,0.07405004650354385,2.4318697967374083,11.587144325631181,2.5749209612513733,4.005432606391025,-7.152558225698259,-31.185153864044413,-4.434586099932921,0.03355886005789368
10,0.07455004751682281,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.185153864044413,-4.434586099932921,0.03320035875627015
11,0.07505004107952118,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.185153864044413,-4.434586099932921,0.03284186279672147
12,0.07555004209280014,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.03248336149509794
13,0.0760500431060791,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.295609390212225,-31.042102699530446,-4.434586099932921,0.03212486019347441
14,0.07655004411935806,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.295609390212225,-31.042102699530446,-4.434586099932921,0.03180518491271198
15,0.07705004513263702,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-30.899051535016483,-4.434586099932921,0.03151139428869849
16,0.07755004614591599,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.031217603664684988
17,0.07805004715919495,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.030923813040671492
18,0.07855004072189331,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.03063002679447057
19,0.07905004173517227,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.185153864044413,-4.434586099932921,0.03033623617045707
20,0.07955004274845123,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.434586099932921,0.030042445546443575
21,0.0800500437617302,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.291534935418956,0.02974865492243008
22,0.08055004477500916,2.4318697967374083,11.587144325631181,2.4318697967374083,4.14848377090499,-7.152558225698259,-31.042102699530446,-4.291534935418956,0.02945486429841658
23,0.08105004578828812,2.5749209612513733,11.587144325631181,2.7179721257653386,4.14848377090499,-7.009507061184294,-31.042102699530446,-4.291534935418956,0.029161073674403085
24,0.08155004680156708,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-7.009507061184294,-31.185153864044413,-4.291534935418956,0.02886728305038959
25,0.08205004781484604,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-6.866455896670329,-31.471256193072342,-4.291534935418956,0.02857349242637609
26,0.0825500413775444,2.4318697967374083,11.730195490145146,2.5749209612513733,4.005432606391025,-6.723404732156364,-31.614307357586306,-4.291534935418956,0.028279706180175168
27,0.08305004239082336,2.4318697967374083,11.587144325631181,2.5749209612513733,4.14848377090499,-6.5803535676423985,-31.90040968661424,-4.291534935418956,0.027985915556161672
28,0.08355004340410233,2.4318697967374083,11.730195490145146,2.5749209612513733,4.14848377090499,-6.5803535676423985,-31.614307357586306,-4.291534935418956,0.027692124932148173
