,Time,rhl,rhm,rvl,rrf,rgl,rgm,rta,ShankSagittal
0,0.06580016016960144,7.152558225698259,-9.012223364379807,48.0651912766923,-39.052967912312496,-60.08148909586538,33.90312598980975,-3.4332279483351646,0.06284911726007372
1,0.0663001611828804,7.152558225698259,-9.012223364379807,48.20824244120627,-39.052967912312496,-60.08148909586538,33.90312598980975,-3.4332279483351646,0.06266576906928525
2,0.06680015474557877,7.295609390212225,-9.012223364379807,48.20824244120627,-39.052967912312496,-60.22454026037934,34.046177154323715,-3.4332279483351646,0.062482423610592204
3,0.06730015575885773,7.295609390212225,-8.869172199865842,48.35129360572024,-39.052967912312496,-60.36759142489331,34.046177154323715,-3.4332279483351646,0.06229907541980374
4,0.06780015677213669,7.295609390212225,-8.869172199865842,48.4943447702342,-39.052967912312496,-60.510642589407276,34.046177154323715,-3.4332279483351646,0.06211572722901528
5,0.06830015778541565,7.295609390212225,-8.869172199865842,48.4943447702342,-39.052967912312496,-60.36759142489331,34.046177154323715,-3.5762791128491296,0.06193237903822682
6,0.06880015879869461,7.295609390212225,-8.869172199865842,48.63739593474816,-39.052967912312496,-60.36759142489331,34.046177154323715,-3.4332279483351646,0.06174903084743836
7,0.06930015981197357,7.295609390212225,-8.869172199865842,48.63739593474816,-39.052967912312496,-60.22454026037934,34.18922831883768,-3.5762791128491296,0.0615656826566499
8,0.06980016082525253,7.295609390212225,-8.869172199865842,48.78044709926213,-39.052967912312496,-60.22454026037934,34.33227948335165,-3.5762791128491296,0.061382334465861436
9,0.0703001543879509,7.295609390212225,-8.869172199865842,48.78044709926213,-39.052967912312496,-60.36759142489331,34.33227948335165,-3.5762791128491296,0.061198989007168386
10,0.07080015540122986,7.295609390212225,-8.726121035351877,48.78044709926213,-39.052967912312496,-60.36759142489331,34.47533064786561,-3.5762791128491296,0.061015640816379925
11,0.07130015641450882,7.295609390212225,-8.726121035351877,48.78044709926213,-39.19601907682646,-60.510642589407276,34.33227948335165,-3.719330277363095,0.060832292625591464
12,0.07180015742778778,7.295609390212225,-8.726121035351877,48.78044709926213,-39.19601907682646,-60.510642589407276,34.18922831883768,-3.5762791128491296,0.060648944434803
13,0.07230015844106674,7.295609390212225,-8.726121035351877,48.63739593474816,-39.19601907682646,-60.65369375392124,34.18922831883768,-3.719330277363095,0.06046559624401454
14,0.0728001594543457,7.43866055472619,-8.726121035351877,48.78044709926213,-39.052967912312496,-60.510642589407276,34.18922831883768,-3.719330277363095,0.06028224805322608
15,0.07330016046762466,7.43866055472619,-8.726121035351877,48.78044709926213,-39.19601907682646,-60.65369375392124,34.18922831883768,-3.719330277363095,0.06009889986243762
16,0.07380015403032303,7.43866055472619,-8.726121035351877,48.78044709926213,-39.052967912312496,-60.65369375392124,34.046177154323715,-3.5762791128491296,0.05991555440374457
17,0.07430015504360199,7.43866055472619,-8.726121035351877,48.78044709926213,-39.19601907682646,-60.65369375392124,34.046177154323715,-3.719330277363095,0.05972475472348164
18,0.07480015605688095,7.43866055472619,-8.726121035351877,48.9234982637761,-39.19601907682646,-60.510642589407276,34.046177154323715,-3.8623814418770603,0.059532092136151335
19,0.07530015707015991,7.43866055472619,-8.583069870837912,48.9234982637761,-39.19601907682646,-60.65369375392124,34.046177154323715,-3.8623814418770603,0.05933942954882103
20,0.07580015808343887,7.43866055472619,-8.583069870837912,48.9234982637761,-39.19601907682646,-60.79674491843521,34.33227948335165,-3.8623814418770603,0.059146766961490724
21,0.07630015909671783,7.43866055472619,-8.726121035351877,48.78044709926213,-39.19601907682646,-60.93979608294917,34.33227948335165,-4.005432606391025,0.05895410437416042
22,0.0768001601099968,7.581711719240155,-8.583069870837912,48.78044709926213,-39.19601907682646,-61.082847247463135,34.33227948335165,-4.005432606391025,0.05876144178683011
23,0.07730016112327576,7.581711719240155,-8.583069870837912,48.63739593474816,-39.19601907682646,-61.082847247463135,34.18922831883768,-4.005432606391025,0.05856877919949981
24,0.07780015468597412,7.581711719240155,-8.583069870837912,48.63739593474816,-39.19601907682646,-61.2258984119771,34.18922831883768,-4.14848377090499,0.05837611948305996
25,0.07830015569925308,7.581711719240155,-8.583069870837912,48.63739593474816,-39.19601907682646,-61.2258984119771,34.33227948335165,-4.005432606391025,0.05818345689572965
26,0.07880015671253204,7.724762883754121,-8.583069870837912,48.78044709926213,-39.19601907682646,-61.2258984119771,34.33227948335165,-4.14848377090499,0.057990794308399346
27,0.079300157725811,7.581711719240155,-8.583069870837912,48.78044709926213,-39.19601907682646,-61.36894957649107,34.33227948335165,-4.14848377090499,0.05779813172106904
28,0.07980015873908997,7.581711719240155,-8.583069870837912,48.78044709926213,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.14848377090499,0.057605469133738735
29,0.08030015975236893,7.581711719240155,-8.583069870837912,48.9234982637761,-39.19601907682646,-61.36894957649107,34.33227948335165,-4.14848377090499,0.05741280654640843
30,0.08080016076564789,7.724762883754121,-8.440018706323947,48.9234982637761,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.291534935418956,0.057220143959078124
31,0.08130015432834625,7.724762883754121,-8.440018706323947,49.06654942829006,-39.19601907682646,-61.36894957649107,34.33227948335165,-4.291534935418956,0.05702748424263827
32,0.08180015534162521,7.724762883754121,-8.440018706323947,49.20960059280402,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.291534935418956,0.05683482165530796
33,0.08230015635490417,7.724762883754121,-8.440018706323947,49.35265175731799,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.434586099932921,0.056642159067977656
34,0.08280015736818314,7.724762883754121,-8.440018706323947,49.35265175731799,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.434586099932921,0.05644949648064735
35,0.0833001583814621,7.724762883754121,-8.440018706323947,49.35265175731799,-39.19601907682646,-61.36894957649107,34.47533064786561,-4.434586099932921,0.056256833893317044
36,0.08380015939474106,7.724762883754121,-8.440018706323947,49.35265175731799,-39.19601907682646,-61.36894957649107,34.33227948335165,-4.577637264446886,0.05606417130598674
37,0.08430016040802002,7.724762883754121,-8.29696754180998,49.495702921831956,-39.19601907682646,-61.36894957649107,34.33227948335165,-4.720688428960852,0.055847750239735226
38,0.08480015397071838,7.724762883754121,-8.440018706323947,49.63875408634592,-39.19601907682646,-61.2258984119771,34.33227948335165,-4.720688428960852,0.05562539275654654
39,0.08530015498399734,7.724762883754121,-8.29696754180998,49.63875408634592,-39.19601907682646,-61.2258984119771,34.18922831883768,-4.720688428960852,0.0554030319599305
40,0.0858001559972763,7.724762883754121,-8.29696754180998,49.63875408634592,-39.19601907682646,-61.36894957649107,34.18922831883768,-4.863739593474817,0.05518067116331445
41,0.08630015701055527,7.724762883754121,-8.29696754180998,49.495702921831956,-39.33907024134043,-61.36894957649107,34.18922831883768,-4.863739593474817,0.05495831036669841
42,0.08680015802383423,7.867814048268086,-8.29696754180998,49.495702921831956,-39.33907024134043,-61.655051905518995,34.33227948335165,-5.006790757988782,0.05473594957008237
43,0.08730015903711319,7.867814048268086,-8.29696754180998,49.495702921831956,-39.33907024134043,-61.798103070032965,34.33227948335165,-5.1498419225027465,0.05451358877346633
44,0.08780016005039215,7.867814048268086,-8.29696754180998,49.495702921831956,-39.33907024134043,-61.94115423454693,34.18922831883768,-5.1498419225027465,0.054291227976850286
45,0.08830016106367111,7.867814048268086,-8.29696754180998,49.35265175731799,-39.33907024134043,-61.94115423454693,34.33227948335165,-5.1498419225027465,0.054068867180234244
